Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lagos,PM2.5 - Principal,2021-02-25 06:00 PM,2021,02,25,18,87.4,167,Unhealthy,73.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-25 07:00 PM,2021,02,25,19,78.8,163,Unhealthy,67.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-25 08:00 PM,2021,02,25,20,74.5,161,Unhealthy,67.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-25 09:00 PM,2021,02,25,21,74.2,161,Unhealthy,73.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-25 10:00 PM,2021,02,25,22,74.4,161,Unhealthy,74.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-25 11:00 PM,2021,02,25,23,74.3,161,Unhealthy,74.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 12:00 AM,2021,02,26,00,74.2,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 01:00 AM,2021,02,26,01,65.9,156,Unhealthy,56.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 02:00 AM,2021,02,26,02,56.6,152,Unhealthy,47.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 03:00 AM,2021,02,26,03,50.3,137,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 04:00 AM,2021,02,26,04,51.2,140,Unhealthy for Sensitive Groups,52.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 05:00 AM,2021,02,26,05,49.6,136,Unhealthy for Sensitive Groups,45.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 06:00 AM,2021,02,26,06,50.9,139,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 07:00 AM,2021,02,26,07,56.2,151,Unhealthy,63.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 08:00 AM,2021,02,26,08,89.6,169,Unhealthy,122.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 09:00 AM,2021,02,26,09,120.1,184,Unhealthy,150.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 10:00 AM,2021,02,26,10,99.3,174,Unhealthy,78.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 11:00 AM,2021,02,26,11,76.9,162,Unhealthy,54.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 12:00 PM,2021,02,26,12,65.9,156,Unhealthy,54.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 01:00 PM,2021,02,26,13,59.9,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 02:00 PM,2021,02,26,14,57.6,152,Unhealthy,55.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 03:00 PM,2021,02,26,15,57.2,152,Unhealthy,56.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 04:00 PM,2021,02,26,16,54.0,147,Unhealthy for Sensitive Groups,50.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 05:00 PM,2021,02,26,17,52.6,143,Unhealthy for Sensitive Groups,51.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 06:00 PM,2021,02,26,18,51.0,139,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 07:00 PM,2021,02,26,19,53.1,144,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 08:00 PM,2021,02,26,20,54.0,147,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 09:00 PM,2021,02,26,21,54.8,149,Unhealthy for Sensitive Groups,56.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 10:00 PM,2021,02,26,22,55.5,151,Unhealthy,60.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-26 11:00 PM,2021,02,26,23,55.8,151,Unhealthy,56.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 12:00 AM,2021,02,27,00,55.6,151,Unhealthy,54.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 01:00 AM,2021,02,27,01,55.8,151,Unhealthy,56.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 02:00 AM,2021,02,27,02,55.6,151,Unhealthy,54.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 03:00 AM,2021,02,27,03,56.5,152,Unhealthy,59.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 04:00 AM,2021,02,27,04,57.5,152,Unhealthy,61.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 05:00 AM,2021,02,27,05,67.4,157,Unhealthy,80.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 06:00 AM,2021,02,27,06,82.8,165,Unhealthy,99.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 07:00 AM,2021,02,27,07,87.5,168,Unhealthy,93.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 08:00 AM,2021,02,27,08,105.7,177,Unhealthy,122.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 09:00 AM,2021,02,27,09,108.2,178,Unhealthy,110.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 10:00 AM,2021,02,27,10,106.3,177,Unhealthy,104.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 11:00 AM,2021,02,27,11,81.7,165,Unhealthy,57.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 12:00 PM,2021,02,27,12,83.5,165,Unhealthy,85.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 01:00 PM,2021,02,27,13,67.1,157,Unhealthy,50.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 02:00 PM,2021,02,27,14,55.3,150,Unhealthy for Sensitive Groups,43.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 03:00 PM,2021,02,27,15,48.4,133,Unhealthy for Sensitive Groups,41.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 04:00 PM,2021,02,27,16,51.0,139,Unhealthy for Sensitive Groups,53.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 05:00 PM,2021,02,27,17,45.7,126,Unhealthy for Sensitive Groups,40.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 06:00 PM,2021,02,27,18,40.3,113,Unhealthy for Sensitive Groups,34.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 07:00 PM,2021,02,27,19,40.5,113,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 08:00 PM,2021,02,27,20,41.6,116,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 09:00 PM,2021,02,27,21,41.7,116,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 10:00 PM,2021,02,27,22,38.2,108,Unhealthy for Sensitive Groups,34.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-27 11:00 PM,2021,02,27,23,36.5,103,Unhealthy for Sensitive Groups,34.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 12:00 AM,2021,02,28,00,37.0,105,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 01:00 AM,2021,02,28,01,37.0,105,Unhealthy for Sensitive Groups,37.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 02:00 AM,2021,02,28,02,37.8,107,Unhealthy for Sensitive Groups,39.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 03:00 AM,2021,02,28,03,65.2,156,Unhealthy,92.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 04:00 AM,2021,02,28,04,84.5,166,Unhealthy,103.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 05:00 AM,2021,02,28,05,84.0,166,Unhealthy,83.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 06:00 AM,2021,02,28,06,83.0,165,Unhealthy,82.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 07:00 AM,2021,02,28,07,89.7,169,Unhealthy,96.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 08:00 AM,2021,02,28,08,84.7,166,Unhealthy,79.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 09:00 AM,2021,02,28,09,97.1,172,Unhealthy,109.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 10:00 AM,2021,02,28,10,107.3,178,Unhealthy,117.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 11:00 AM,2021,02,28,11,96.7,172,Unhealthy,86.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 12:00 PM,2021,02,28,12,78.8,163,Unhealthy,60.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 01:00 PM,2021,02,28,13,64.5,156,Unhealthy,50.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 02:00 PM,2021,02,28,14,55.2,150,Unhealthy for Sensitive Groups,45.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 03:00 PM,2021,02,28,15,51.1,139,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 04:00 PM,2021,02,28,16,44.3,123,Unhealthy for Sensitive Groups,37.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 05:00 PM,2021,02,28,17,38.0,107,Unhealthy for Sensitive Groups,31.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 06:00 PM,2021,02,28,18,34.6,98,Moderate,31.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 07:00 PM,2021,02,28,19,33.5,96,Moderate,32.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 08:00 PM,2021,02,28,20,33.3,96,Moderate,33.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 09:00 PM,2021,02,28,21,31.5,92,Moderate,29.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 10:00 PM,2021,02,28,22,29.5,88,Moderate,27.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-02-28 11:00 PM,2021,02,28,23,28.4,85,Moderate,27.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 12:00 AM,2021,03,01,00,29.3,87,Moderate,30.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 01:00 AM,2021,03,01,01,31.1,91,Moderate,33.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 02:00 AM,2021,03,01,02,32.7,94,Moderate,34.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 03:00 AM,2021,03,01,03,32.9,95,Moderate,35.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 04:00 AM,2021,03,01,04,34.8,99,Moderate,39.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 05:00 AM,2021,03,01,05,37.1,105,Unhealthy for Sensitive Groups,40.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 06:00 AM,2021,03,01,06,40.6,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 07:00 AM,2021,03,01,07,42.4,118,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 08:00 AM,2021,03,01,08,47.8,131,Unhealthy for Sensitive Groups,52.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 09:00 AM,2021,03,01,09,54.3,147,Unhealthy for Sensitive Groups,60.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 10:00 AM,2021,03,01,10,55.1,149,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 11:00 AM,2021,03,01,11,57.5,152,Unhealthy,59.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 12:00 PM,2021,03,01,12,56.0,151,Unhealthy,54.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 01:00 PM,2021,03,01,13,54.7,148,Unhealthy for Sensitive Groups,53.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 02:00 PM,2021,03,01,14,57.1,152,Unhealthy,60.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 03:00 PM,2021,03,01,15,53.8,146,Unhealthy for Sensitive Groups,48.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 04:00 PM,2021,03,01,16,50.5,138,Unhealthy for Sensitive Groups,43.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 05:00 PM,2021,03,01,17,48.0,132,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 06:00 PM,2021,03,01,18,46.0,127,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 07:00 PM,2021,03,01,19,43.7,121,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 08:00 PM,2021,03,01,20,42.5,118,Unhealthy for Sensitive Groups,40.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 09:00 PM,2021,03,01,21,40.9,114,Unhealthy for Sensitive Groups,38.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 10:00 PM,2021,03,01,22,40.7,114,Unhealthy for Sensitive Groups,40.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-01 11:00 PM,2021,03,01,23,42.0,117,Unhealthy for Sensitive Groups,44.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 12:00 AM,2021,03,02,00,40.2,113,Unhealthy for Sensitive Groups,37.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 01:00 AM,2021,03,02,01,39.2,110,Unhealthy for Sensitive Groups,37.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 02:00 AM,2021,03,02,02,39.7,111,Unhealthy for Sensitive Groups,39.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 03:00 AM,2021,03,02,03,39.8,112,Unhealthy for Sensitive Groups,39.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 04:00 AM,2021,03,02,04,40.5,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 05:00 AM,2021,03,02,05,41.2,115,Unhealthy for Sensitive Groups,44.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 06:00 AM,2021,03,02,06,43.8,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 07:00 AM,2021,03,02,07,55.6,151,Unhealthy,67.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 08:00 AM,2021,03,02,08,60.7,154,Unhealthy,67.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 09:00 AM,2021,03,02,09,67.8,157,Unhealthy,73.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 10:00 AM,2021,03,02,10,75.1,161,Unhealthy,82.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 11:00 AM,2021,03,02,11,66.2,157,Unhealthy,57.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 12:00 PM,2021,03,02,12,59.2,153,Unhealthy,52.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 01:00 PM,2021,03,02,13,53.0,144,Unhealthy for Sensitive Groups,46.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 02:00 PM,2021,03,02,14,50.8,139,Unhealthy for Sensitive Groups,48.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 03:00 PM,2021,03,02,15,49.3,135,Unhealthy for Sensitive Groups,46.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 04:00 PM,2021,03,02,16,46.3,128,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 05:00 PM,2021,03,02,17,44.4,123,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 06:00 PM,2021,03,02,18,43.4,120,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 07:00 PM,2021,03,02,19,42.9,119,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 08:00 PM,2021,03,02,20,41.7,116,Unhealthy for Sensitive Groups,40.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 09:00 PM,2021,03,02,21,39.2,110,Unhealthy for Sensitive Groups,36.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 10:00 PM,2021,03,02,22,38.4,108,Unhealthy for Sensitive Groups,35.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-02 11:00 PM,2021,03,02,23,37.5,106,Unhealthy for Sensitive Groups,34.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 12:00 AM,2021,03,03,00,37.1,105,Unhealthy for Sensitive Groups,34.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 01:00 AM,2021,03,03,01,36.0,102,Unhealthy for Sensitive Groups,34.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 02:00 AM,2021,03,03,02,35.1,99,Moderate,33.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 03:00 AM,2021,03,03,03,35.1,99,Moderate,33.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 04:00 AM,2021,03,03,04,35.6,101,Unhealthy for Sensitive Groups,37.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 05:00 AM,2021,03,03,05,36.7,104,Unhealthy for Sensitive Groups,40.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 06:00 AM,2021,03,03,06,40.9,114,Unhealthy for Sensitive Groups,48.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 07:00 AM,2021,03,03,07,57.7,152,Unhealthy,72.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 08:00 AM,2021,03,03,08,70.3,159,Unhealthy,82.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 09:00 AM,2021,03,03,09,73.2,160,Unhealthy,76.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 10:00 AM,2021,03,03,10,69.6,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 11:00 AM,2021,03,03,11,60.8,154,Unhealthy,52.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 12:00 PM,2021,03,03,12,56.4,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 01:00 PM,2021,03,03,13,57.6,152,Unhealthy,58.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 02:00 PM,2021,03,03,14,57.2,152,Unhealthy,56.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 03:00 PM,2021,03,03,15,56.1,151,Unhealthy,55.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 04:00 PM,2021,03,03,16,53.2,145,Unhealthy for Sensitive Groups,50.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 05:00 PM,2021,03,03,17,53.0,144,Unhealthy for Sensitive Groups,51.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-03-03 06:00 PM,2021,03,03,18,50.4,138,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
